,Kernel,C,Gamma,Degree,Estimators,Confusion Matrix
35,rbf,1.0,10.0,,150,"[43, 18, 8, 26]"
36,poly,1.0,10.0,2,50,"[41, 20, 7, 27]"
37,poly,1.0,10.0,2,100,"[41, 20, 7, 27]"
38,poly,1.0,10.0,2,150,"[41, 20, 7, 27]"
39,poly,1.0,10.0,3,50,"[44, 17, 11, 23]"
40,poly,1.0,10.0,3,100,"[43, 18, 8, 26]"
41,poly,1.0,10.0,3,150,"[43, 18, 8, 26]"
42,linear,10.0,,,50,"[41, 20, 8, 26]"
43,linear,10.0,,,100,"[41, 20, 8, 26]"
44,linear,10.0,,,150,"[41, 20, 8, 26]"
45,rbf,10.0,1,,50,"[43, 18, 8, 26]"
46,rbf,10.0,1,,100,"[43, 18, 8, 26]"
47,rbf,10.0,1,,150,"[43, 18, 8, 26]"
48,poly,10.0,1,2,50,"[42, 19, 8, 26]"
49,poly,10.0,1,2,100,"[42, 19, 8, 26]"
50,poly,10.0,1,2,150,"[42, 19, 8, 26]"
51,poly,10.0,1,3,50,"[44, 17, 11, 23]"
52,poly,10.0,1,3,100,"[43, 18, 8, 26]"
53,poly,10.0,1,3,150,"[43, 18, 8, 26]"
54,rbf,10.0,10.0,,50,"[44, 17, 12, 22]"
55,rbf,10.0,10.0,,100,"[43, 18, 8, 26]"
56,rbf,10.0,10.0,,150,"[43, 18, 8, 26]"
57,poly,10.0,10.0,2,50,"[42, 19, 7, 27]"
58,poly,10.0,10.0,2,100,"[40, 21, 6, 28]"
59,poly,10.0,10.0,2,150,"[40, 21, 6, 28]"
60,poly,10.0,10.0,3,50,"[44, 17, 11, 23]"
61,poly,10.0,10.0,3,100,"[43, 18, 8, 26]"
62,poly,10.0,10.0,3,150,"[43, 18, 8, 26]"
63,linear,100.0,,,50,"[41, 20, 8, 26]"
64,linear,100.0,,,100,"[41, 20, 8, 26]"
65,linear,100.0,,,150,"[41, 20, 8, 26]"
66,rbf,100.0,1,,50,"[43, 18, 8, 26]"
67,rbf,100.0,1,,100,"[43, 18, 8, 26]"
68,rbf,100.0,1,,150,"[43, 18, 8, 26]"
69,poly,100.0,1,2,50,"[41, 20, 7, 27]"
70,poly,100.0,1,2,100,"[41, 20, 7, 27]"
71,poly,100.0,1,2,150,"[41, 20, 7, 27]"
72,poly,100.0,1,3,50,"[44, 17, 11, 23]"
73,poly,100.0,1,3,100,"[43, 18, 8, 26]"
74,poly,100.0,1,3,150,"[43, 18, 8, 26]"
75,rbf,100.0,10.0,,50,"[44, 17, 12, 22]"
76,rbf,100.0,10.0,,100,"[43, 18, 8, 26]"
77,rbf,100.0,10.0,,150,"[43, 18, 8, 26]"
78,poly,100.0,10.0,2,50,"[39, 22, 7, 27]"
79,poly,100.0,10.0,2,100,"[40, 21, 6, 28]"
80,poly,100.0,10.0,2,150,"[40, 21, 6, 28]"
81,poly,100.0,10.0,3,50,"[44, 17, 11, 23]"
82,poly,100.0,10.0,3,100,"[43, 18, 8, 26]"
83,poly,100.0,10.0,3,150,"[43, 18, 8, 26]"
84,linear,1000.0,,,50,"[41, 20, 7, 27]"
85,linear,1000.0,,,100,"[42, 19, 11, 23]"
86,linear,1000.0,,,150,"[42, 19, 11, 23]"
87,rbf,1000.0,1,,50,"[43, 18, 8, 26]"
88,rbf,1000.0,1,,100,"[43, 18, 8, 26]"
89,rbf,1000.0,1,,150,"[43, 18, 8, 26]"
90,poly,1000.0,1,2,50,"[41, 20, 7, 27]"
91,poly,1000.0,1,2,100,"[41, 20, 7, 27]"
92,poly,1000.0,1,2,150,"[41, 20, 6, 28]"
93,poly,1000.0,1,3,50,"[44, 17, 11, 23]"
94,poly,1000.0,1,3,100,"[43, 18, 8, 26]"
95,poly,1000.0,1,3,150,"[43, 18, 8, 26]"
96,rbf,1000.0,10.0,,50,"[44, 17, 12, 22]"
97,rbf,1000.0,10.0,,100,"[43, 18, 8, 26]"
98,rbf,1000.0,10.0,,150,"[43, 18, 8, 26]"
99,poly,1000.0,10.0,2,50,"[41, 20, 7, 27]"
100,poly,1000.0,10.0,2,100,"[40, 21, 7, 27]"
101,poly,1000.0,10.0,2,150,"[40, 21, 7, 27]"
102,poly,1000.0,10.0,3,50,"[44, 17, 11, 23]"
103,poly,1000.0,10.0,3,100,"[43, 18, 8, 26]"
104,poly,1000.0,10.0,3,150,"[43, 18, 8, 26]"
